transaction_id;user_id;amount;type;timestamp
2636;462;1228.55;deposit;2020-05-22 07:43:12
2637;99;1408.75;deposit;2022-01-20 13:39:08
2638;579;1424.06;transfer;2024-10-05 10:07:39
2639;148;933.34;withdrawal;2022-12-07 01:15:00
2640;610;875.02;deposit;2020-01-04 14:05:59
2641;51;1382.61;payment;2020-10-13 04:44:39
2642;483;574.9;payment;2023-12-02 10:49:47
2643;187;183.62;withdrawal;2023-05-25 21:27:02
2644;103;924.34;payment;2024-05-21 22:34:19
2645;986;989.45;payment;2024-12-16 09:21:14
2646;368;-447.37;deposit;2024-01-23 15:40:15
2647;262;732.47;withdrawal;2023-07-17 08:45:39
2648;808;1694.49;withdrawal;2023-07-23 05:15:58
2649;792;110.32;withdrawal;2023-08-21 09:15:09
2650;915;-381.77;transfer;2025-05-05 10:24:09
2651;67;424.75;transfer;2023-05-24 02:13:05
2652;445;-91.07;deposit;2024-11-22 12:55:35
2653;372;908.28;withdrawal;2024-05-18 13:11:30
2654;858;31.07;transfer;2022-01-19 06:26:30
2655;212;-482.74;deposit;2023-04-10 18:02:30
2656;545;24.33;transfer;2024-09-21 07:13:28
2657;779;1557.31;deposit;2025-03-08 01:11:23
2658;119;1975.74;payment;2022-07-31 08:22:44
2659;217;1859.59;deposit;2025-06-01 00:04:38
2660;534;1171.38;transfer;2024-12-25 11:55:38
2661;197;572.83;transfer;2025-02-01 04:23:59
2662;571;-214.59;withdrawal;2024-02-04 20:10:42
2663;685;818.89;deposit;2021-01-21 22:08:45
2664;767;808.56;deposit;2023-11-04 17:26:14
2665;781;1710.9;withdrawal;2024-05-28 09:55:11
2666;520;674.76;transfer;2024-08-24 19:46:08
2667;122;648.88;withdrawal;2023-05-13 01:35:50
2668;519;555.71;deposit;2023-04-12 22:10:20
2669;505;565.31;transfer;2020-12-04 05:38:34
2670;895;-305.99;payment;2022-10-05 16:21:47
2671;388;980.22;payment;2020-12-28 00:11:05
2672;473;424.31;deposit;2020-10-13 07:35:55
2673;18;831.42;deposit;2022-08-05 19:00:29
2674;23;1435.05;payment;2020-05-17 15:47:01
2675;279;-32.54;payment;2022-07-29 09:31:50
2676;355;1098.33;payment;2023-07-11 14:27:47
2677;460;-97.77;withdrawal;2022-05-09 15:55:18
2678;364;901.84;deposit;2020-09-04 06:04:19
2679;555;-250.94;payment;2023-12-07 11:36:21
2680;97;1157.37;payment;2022-08-24 21:04:46
2681;192;1847.96;withdrawal;2025-06-19 03:46:08
2682;426;958.12;deposit;2020-02-13 00:17:41
2683;477;433.76;deposit;2023-03-17 18:52:59
2684;829;683.61;withdrawal;2025-01-22 07:06:59
2685;902;-217.3;transfer;2020-04-07 01:46:38
2686;790;-402.33;transfer;2020-05-17 04:27:36
2687;607;1848.0;transfer;2020-08-28 00:18:05
2688;511;67.9;withdrawal;2024-10-06 12:44:53
2689;255;725.53;deposit;2022-06-13 19:08:28
2690;614;197.06;deposit;2021-11-11 01:03:57
2691;867;1069.96;deposit;2023-10-20 17:02:24
2692;364;916.85;payment;2020-06-19 16:35:41
2693;525;1617.95;withdrawal;2022-04-21 08:20:06
2694;842;580.59;deposit;2024-01-03 03:22:44
2695;42;170.59;payment;2021-04-22 19:51:03
2696;329;941.09;transfer;2021-12-04 16:46:39
2697;963;1083.57;payment;2025-04-24 00:13:16
2698;665;1829.41;withdrawal;2021-04-04 20:07:54
2699;860;-117.38;payment;2021-10-16 01:26:00
2700;111;-472.64;withdrawal;2023-07-28 04:27:02
2701;599;1559.46;deposit;2025-05-11 07:40:05
2702;301;49.88;deposit;2024-03-20 21:34:24
2703;531;-382.36;deposit;2021-01-23 22:33:18
2704;36;1587.52;payment;2021-09-11 18:48:56
2705;983;1649.99;transfer;2020-09-03 09:45:09
2706;190;1700.67;deposit;2020-02-05 16:23:44
2707;212;429.87;payment;2022-10-19 20:59:47
2708;419;-356.77;deposit;2020-07-02 04:27:06
2709;907;1728.04;withdrawal;2021-06-16 03:09:12
2710;403;-238.11;withdrawal;2023-04-22 15:27:10
2711;568;971.78;withdrawal;2020-02-12 16:06:33
2712;335;307.04;deposit;2023-11-26 07:33:39
2713;663;-180.39;payment;2023-02-27 23:08:21
2714;507;1122.96;transfer;2025-02-14 06:02:05
2715;93;326.31;withdrawal;2024-05-30 12:02:54
2716;411;1409.58;transfer;2024-11-19 19:48:11
2717;265;1369.78;payment;2020-05-10 06:13:49
2718;626;-65.79;deposit;2020-06-25 17:20:14
2719;790;1097.64;payment;2022-07-04 06:33:13
2720;662;-365.79;withdrawal;2020-03-10 11:58:30
2721;111;1743.61;payment;2023-06-03 10:25:25
2722;844;1045.26;payment;2020-10-22 18:27:23
2723;851;494.93;deposit;2023-05-27 05:26:01
2724;900;1914.78;withdrawal;2022-10-01 19:16:49
2725;931;-18.76;deposit;2023-07-22 14:00:40
2726;944;1377.8;transfer;2020-08-14 16:36:58
2727;342;596.02;transfer;2021-09-20 20:37:03
2728;190;1381.03;payment;2020-02-08 19:48:56
2729;40;1165.36;transfer;2024-07-16 09:21:47
2730;392;406.83;deposit;2023-06-04 06:21:46
2731;991;72.06;withdrawal;2021-10-27 17:37:34
2732;810;690.23;withdrawal;2023-06-06 05:48:44
2733;230;-204.68;payment;2021-08-08 04:22:34
2734;525;1650.04;deposit;2024-08-25 11:09:18
2735;378;1818.5;withdrawal;2024-09-06 00:15:20
2736;99;1885.08;payment;2025-06-09 20:44:11
2737;828;760.02;payment;2020-12-07 09:46:22
2738;181;181.89;deposit;2021-02-25 10:17:20
2739;984;1294.29;deposit;2022-01-10 05:10:33
2740;414;1031.33;transfer;2024-07-17 05:25:29
2741;383;1419.36;payment;2022-03-25 12:51:34
2742;778;980.46;withdrawal;2025-06-20 00:31:38
2743;449;1230.69;payment;2024-03-24 02:55:45
2744;438;-183.47;transfer;2021-11-25 18:35:38
2745;806;676.16;transfer;2021-05-07 16:46:11
2746;44;235.48;transfer;2024-07-25 18:14:45
2747;997;-82.59;transfer;2023-02-03 03:16:30
2748;464;-174.38;withdrawal;2021-05-19 20:13:05
2749;309;1737.2;deposit;2021-11-09 11:28:57
2750;804;1661.01;payment;2024-01-07 21:41:47
2751;99;378.62;payment;2025-05-12 09:27:38
2752;583;230.9;payment;2021-09-26 12:25:16
2753;643;-404.03;deposit;2021-08-21 23:42:53
2754;650;834.27;transfer;2025-02-04 13:52:44
2755;966;1710.79;deposit;2023-07-28 14:09:00
2756;263;534.61;transfer;2022-09-26 14:09:53
2757;696;1571.82;transfer;2023-09-05 03:04:13
2758;987;1417.66;withdrawal;2022-12-13 22:56:47
2759;717;-389.8;deposit;2025-05-21 14:11:54
2760;819;556.43;transfer;2024-06-17 18:07:38
2761;584;741.49;payment;2022-01-25 19:18:38
2762;856;-271.05;payment;2023-01-09 02:48:13
2763;648;287.38;deposit;2025-06-04 21:28:45
2764;276;-218.2;withdrawal;2023-11-28 10:51:15
2765;729;92.28;payment;2020-03-05 06:05:33
2766;668;1066.41;transfer;2023-05-16 13:33:48
2767;208;1569.06;withdrawal;2023-03-21 22:13:35
2768;408;1090.8;withdrawal;2024-04-04 08:18:14
2769;426;1811.98;withdrawal;2025-05-12 22:38:33
2770;15;-188.93;deposit;2024-04-14 19:07:02
2771;756;129.17;payment;2021-10-21 12:30:13
2772;205;772.32;payment;2023-08-11 09:12:37
2773;108;-327.26;transfer;2023-07-16 14:37:13
2774;554;805.72;deposit;2024-09-05 05:28:18
2775;630;871.14;payment;2020-06-24 10:43:47
2776;818;855.67;payment;2022-01-04 05:53:27
2777;286;1082.28;deposit;2024-12-11 05:13:41
2778;445;115.54;transfer;2021-06-27 23:17:27
2779;727;1626.3;payment;2022-09-18 18:28:53
2780;331;1311.36;payment;2021-08-09 15:44:51
2781;391;1183.03;withdrawal;2024-12-17 17:47:41
2782;370;1052.49;transfer;2022-07-25 07:31:25
2783;194;-433.18;deposit;2024-12-20 05:21:01
2784;700;956.3;payment;2025-02-15 11:00:38
2785;109;1321.47;deposit;2023-11-27 04:06:30
2786;604;-444.79;deposit;2024-10-14 11:50:06
2787;752;1028.17;withdrawal;2020-03-10 10:56:30
2788;991;1304.56;transfer;2021-01-26 22:25:57
2789;547;-411.22;payment;2023-07-26 03:24:41
2790;975;1015.72;deposit;2023-02-19 02:58:05
2791;298;-216.61;transfer;2022-08-30 05:43:28
2792;86;1409.44;transfer;2023-01-01 19:38:00
2793;773;1017.58;transfer;2021-02-04 18:19:31
2794;154;1074.78;withdrawal;2024-07-03 23:59:16
2795;591;258.55;deposit;2025-04-23 16:20:12
2796;219;852.66;payment;2021-07-14 08:35:29
2797;993;-290.89;withdrawal;2024-08-13 00:26:58
2798;940;1517.54;transfer;2021-02-09 22:10:16
2799;99;1077.36;withdrawal;2023-01-10 19:39:18
2800;105;93.98;withdrawal;2021-12-13 13:28:17
2801;6;-177.06;payment;2021-03-13 10:37:15
2802;935;1259.32;payment;2024-04-10 23:07:41
2803;215;307.77;payment;2022-09-06 02:21:46
2804;52;-491.78;payment;2022-11-25 14:22:48
2805;989;171.38;deposit;2022-08-20 23:58:11
2806;193;1471.0;deposit;2022-09-04 22:04:43
2807;196;393.81;deposit;2024-10-29 00:58:50
2808;473;825.39;withdrawal;2022-02-11 03:16:40
2809;960;1116.45;transfer;2023-03-12 01:05:26
2810;227;182.11;payment;2020-04-25 11:38:46
2811;272;1361.48;deposit;2024-02-06 11:18:10
2812;638;-424.61;transfer;2022-08-27 01:08:03
2813;867;-178.26;deposit;2020-11-29 18:54:55
2814;397;1471.97;withdrawal;2024-07-24 21:27:44
2815;834;430.67;transfer;2020-07-25 20:41:45
2816;9;699.97;payment;2021-12-04 02:44:17
2817;784;187.76;transfer;2024-02-29 18:45:28
2818;571;1532.03;payment;2020-09-12 17:53:39
2819;2;598.2;transfer;2022-04-09 22:15:45
2820;661;1620.7;payment;2024-04-03 05:02:52
2821;505;1490.01;transfer;2023-02-12 14:40:20
2822;965;-144.38;payment;2023-07-28 04:04:02
2823;326;-173.02;transfer;2020-08-13 22:56:46
2824;578;-202.77;transfer;2021-05-26 11:53:02
2825;576;653.17;withdrawal;2020-06-04 00:49:58
2826;899;1080.17;payment;2022-09-08 06:18:02
2827;25;1628.38;transfer;2020-02-05 04:03:10
2828;243;440.28;payment;2022-11-01 04:05:02
2829;457;927.3;deposit;2021-05-06 18:17:02
2830;546;264.59;payment;2024-07-29 20:12:32
2831;212;1772.61;withdrawal;2022-06-12 11:52:11
2832;578;-40.41;deposit;2023-09-16 04:29:17
2833;590;611.59;withdrawal;2024-06-04 12:05:34
2834;687;1633.96;payment;2023-08-11 00:46:49
2835;324;-8.69;payment;2021-02-14 02:25:38
2836;754;179.05;withdrawal;2023-10-06 01:35:58
2837;402;1772.3;withdrawal;2021-01-13 00:26:56
2838;790;1599.45;transfer;2020-01-13 23:51:46
2839;356;1704.33;transfer;2020-12-02 21:16:23
2840;663;790.47;withdrawal;2024-09-14 03:31:20
2841;731;1869.07;transfer;2023-04-08 14:10:22
2842;811;235.45;payment;2024-11-12 17:16:08
2843;421;280.83;transfer;2020-05-19 06:25:07
2844;245;1299.07;payment;2024-06-04 03:27:49
2845;222;-38.23;deposit;2021-12-17 07:34:53
2846;900;588.48;deposit;2020-02-13 22:18:49
2847;806;726.35;deposit;2024-01-05 17:31:45
2848;160;1313.1;withdrawal;2023-09-12 01:46:39
2849;661;998.86;deposit;2023-03-09 08:20:12
2850;650;1896.76;payment;2022-01-15 22:37:53
2851;96;1618.28;transfer;2021-03-24 08:03:34
2852;507;871.91;deposit;2022-12-17 18:33:14
2853;258;398.06;transfer;2020-12-19 02:09:07
2854;620;-315.75;payment;2020-03-11 14:27:27
2855;422;-21.35;deposit;2021-02-01 00:09:05
2856;489;84.35;transfer;2021-11-10 22:22:14
2857;450;-28.21;withdrawal;2021-11-01 23:11:06
2858;440;1902.88;transfer;2025-03-02 15:32:10
2859;754;1570.19;deposit;2022-11-30 04:16:54
2860;267;1107.13;payment;2023-02-16 15:01:54
2861;943;255.82;withdrawal;2022-01-30 14:02:27
2862;290;32.13;deposit;2022-11-10 06:07:31
2863;821;536.25;transfer;2024-11-23 05:42:58
2864;211;843.42;deposit;2023-09-07 21:29:51
2865;881;-395.8;withdrawal;2023-06-17 01:10:52
2866;516;1891.14;transfer;2025-07-10 04:36:39
2867;853;1719.15;payment;2020-05-17 15:03:00
2868;767;-82.38;withdrawal;2023-01-12 21:57:13
2869;61;349.77;withdrawal;2022-03-09 23:09:57
2870;517;-210.32;transfer;2022-12-24 03:59:08
2871;164;1951.31;transfer;2023-10-23 19:24:38
2872;120;182.84;withdrawal;2020-10-17 10:13:45
2873;428;444.85;transfer;2023-06-08 00:25:56
2874;966;1735.03;transfer;2022-09-22 23:30:33
2875;544;1475.27;payment;2023-04-08 12:31:32
2876;24;1154.36;withdrawal;2024-07-19 06:34:09
2877;95;-465.13;withdrawal;2024-09-03 00:49:44
2878;11;1764.33;transfer;2024-12-26 08:32:41
2879;939;86.34;deposit;2022-03-28 16:30:54
2880;11;1425.22;deposit;2025-07-21 21:11:24
2881;667;543.97;deposit;2020-12-07 10:17:12
2882;534;1686.88;transfer;2025-07-02 17:16:26
2883;499;1259.51;payment;2022-10-02 09:51:57
2884;457;423.95;transfer;2021-04-12 22:41:00
2885;519;1386.65;deposit;2021-04-22 02:35:30
2886;554;1068.84;payment;2024-07-14 03:30:19
2887;429;926.51;payment;2021-03-26 21:48:18
2888;480;716.17;transfer;2023-02-28 01:23:02
2889;12;1643.0;withdrawal;2020-06-18 18:04:13
2890;834;1833.85;deposit;2022-11-01 13:35:23
2891;153;341.94;deposit;2024-01-02 15:40:29
2892;53;1168.3;withdrawal;2024-03-15 19:10:12
2893;447;1139.78;payment;2024-11-05 09:46:20
2894;100;1799.73;deposit;2023-03-05 07:50:56
2895;132;1864.82;payment;2024-10-17 19:49:14
2896;357;341.79;withdrawal;2021-09-16 11:31:01
2897;186;1019.92;payment;2025-01-13 04:01:36
2898;262;373.12;transfer;2020-08-29 00:13:37
2899;443;-42.74;deposit;2023-11-27 04:25:39
2900;920;1760.61;withdrawal;2025-02-17 15:41:19
2901;669;1005.58;deposit;2023-08-13 12:43:11
2902;942;1144.5;deposit;2024-03-27 16:23:17
2903;852;-24.66;deposit;2023-02-13 05:47:29
2904;980;1875.57;withdrawal;2024-06-27 03:52:03
2905;925;1471.65;payment;2024-08-28 01:39:17
2906;831;-240.26;deposit;2025-04-04 09:30:03
2907;218;1120.01;payment;2021-10-18 06:06:50
2908;619;-180.59;withdrawal;2024-10-10 14:43:51
2909;800;451.29;payment;2025-06-10 02:40:47
2910;589;-335.99;payment;2020-12-16 01:57:25
2911;286;660.59;deposit;2024-01-29 18:24:23
2912;402;600.54;withdrawal;2020-02-23 18:01:47
2913;853;855.46;payment;2024-06-26 20:59:07
2914;690;-362.98;deposit;2022-03-03 17:06:02
2915;678;1500.72;deposit;2025-02-09 18:31:28
2916;14;13.85;deposit;2024-12-06 12:21:56
2917;889;1976.34;deposit;2024-04-05 19:35:03
2918;662;1076.35;payment;2022-11-29 03:49:28
2919;732;775.2;deposit;2025-01-13 04:18:27
2920;430;-445.76;payment;2025-03-16 13:49:54
2921;541;1259.26;deposit;2020-06-16 02:22:12
2922;140;976.22;deposit;2022-01-25 11:05:21
2923;83;1543.0;withdrawal;2025-06-29 14:13:00
2924;696;412.21;deposit;2024-09-24 04:16:57
2925;220;573.17;withdrawal;2020-01-21 06:13:04
2926;858;1401.18;payment;2021-09-25 08:12:06
2927;554;372.27;payment;2024-12-29 22:50:46
2928;197;1296.24;payment;2022-12-13 03:39:41
2929;616;168.58;withdrawal;2021-08-12 04:54:16
2930;85;1418.56;withdrawal;2022-05-09 05:57:08
2931;683;752.73;payment;2022-11-01 08:27:13
2932;92;-94.05;withdrawal;2020-08-23 10:30:34
2933;530;232.39;deposit;2023-06-12 11:08:55
2934;493;-341.45;withdrawal;2024-09-20 09:37:16
2935;777;860.62;withdrawal;2020-06-02 11:59:12
2936;875;1463.45;withdrawal;2021-10-11 16:26:46
2937;769;687.81;deposit;2021-01-11 18:23:45
2938;969;299.49;withdrawal;2025-04-06 13:37:05
2939;634;1315.05;withdrawal;2021-03-19 13:58:00
2940;226;-129.34;payment;2024-01-26 18:27:20
2941;654;1359.14;withdrawal;2023-02-28 04:39:12
2942;32;850.98;deposit;2022-09-08 18:20:06
2943;548;1446.4;payment;2020-08-10 10:28:43
2944;251;153.83;transfer;2023-10-29 20:19:38
2945;505;1341.08;transfer;2023-09-24 19:49:43
2946;351;-364.91;transfer;2022-11-05 11:51:47
2947;344;-450.17;withdrawal;2025-07-11 15:43:38
2948;275;1523.55;transfer;2023-05-11 08:18:08
2949;368;155.53;deposit;2021-10-26 20:02:33
2950;926;373.8;payment;2022-08-18 01:38:29
2951;518;-176.74;transfer;2024-10-19 05:27:27
2952;813;1435.35;transfer;2022-11-16 14:28:26
2953;366;952.81;withdrawal;2023-07-07 07:54:26
2954;27;1584.5;payment;2025-05-16 09:40:03
2955;837;391.84;withdrawal;2020-07-22 23:06:34
2956;345;1633.04;payment;2023-06-28 06:39:24
2957;22;1189.41;deposit;2025-05-15 11:13:49
2958;279;1274.61;payment;2025-04-13 22:45:38
2959;922;649.27;withdrawal;2024-09-20 11:35:20
2960;949;-343.83;transfer;2020-11-17 09:23:37
2961;249;374.44;withdrawal;2021-05-08 12:48:29
2962;804;376.24;transfer;2024-12-08 03:12:58
2963;835;943.58;withdrawal;2020-07-28 15:23:01
2964;891;-189.77;transfer;2021-11-03 02:55:55
2965;570;815.14;deposit;2023-09-26 19:21:18
2966;33;674.33;transfer;2022-08-19 02:10:58
2967;26;456.13;withdrawal;2020-03-08 21:23:43
2968;897;428.16;deposit;2025-04-26 22:24:59
2969;290;659.37;deposit;2021-10-07 07:48:57
2970;353;901.62;withdrawal;2024-03-11 17:17:24
2971;549;-18.07;withdrawal;2023-10-23 18:58:08
2972;850;1705.28;payment;2022-03-08 01:21:34
2973;309;1357.57;deposit;2023-09-02 02:29:37
2974;782;642.01;payment;2025-04-11 07:43:37
2975;59;-14.17;deposit;2024-05-27 18:35:38
2976;105;943.09;withdrawal;2025-01-30 09:01:21
2977;891;1993.59;deposit;2020-12-15 23:39:00
2978;841;1214.35;deposit;2020-06-06 09:55:06
2979;451;1161.1;withdrawal;2023-07-26 12:21:02
2980;154;1704.66;withdrawal;2023-05-23 16:09:53
2981;175;491.53;payment;2020-10-07 21:23:17
2982;51;69.59;withdrawal;2023-02-12 23:46:00
2983;44;-421.54;transfer;2024-08-21 19:19:42
2984;512;-70.26;deposit;2025-04-17 04:20:04
2985;141;-201.46;withdrawal;2021-07-17 01:00:44
2986;119;-338.72;transfer;2024-12-24 12:10:24
2987;720;1232.49;deposit;2022-06-05 02:42:41
2988;6;129.69;payment;2020-06-10 03:03:27
2989;146;1221.33;deposit;2022-02-27 07:08:00
2990;206;813.91;transfer;2021-10-25 05:37:33
2991;434;1118.71;transfer;2023-01-20 11:44:06
2992;166;-13.75;withdrawal;2020-07-11 22:28:20
2993;549;1512.65;transfer;2024-01-26 22:04:03
2994;258;-240.86;transfer;2024-09-11 23:44:49
2995;409;511.51;deposit;2021-12-08 07:33:13
2996;234;333.65;transfer;2024-08-26 17:14:32
2997;831;-129.34;transfer;2022-08-23 04:20:56
2998;736;70.91;payment;2021-10-19 18:25:48
2999;214;728.74;payment;2020-01-18 22:59:39
3000;729;1862.11;withdrawal;2025-04-28 20:00:07
3001;606;1316.18;payment;2022-06-30 18:34:30
3002;574;-88.19;transfer;2022-09-29 07:26:20
3003;99;271.82;withdrawal;2025-02-17 13:14:25
3004;507;-484.98;payment;2025-04-04 22:42:09
3005;634;1849.76;transfer;2022-11-16 08:13:38
3006;527;-338.96;deposit;2020-11-25 14:36:06
3007;19;1432.21;transfer;2021-05-30 00:32:31
3008;440;1888.47;payment;2023-10-01 17:56:57
3009;11;-476.25;deposit;2023-06-10 09:26:51
3010;321;-265.83;transfer;2020-10-09 23:48:53
3011;952;1613.0;withdrawal;2024-11-30 14:17:40
3012;151;1176.12;deposit;2021-08-10 03:27:38
3013;717;1038.91;payment;2024-09-15 05:20:04
3014;483;1646.57;withdrawal;2025-04-30 16:39:35
3015;473;1039.23;deposit;2022-11-25 05:37:10
3016;766;15.4;payment;2023-03-18 17:54:03
3017;175;385.66;payment;2023-03-19 04:01:29
3018;83;65.51;deposit;2025-05-19 19:46:04
3019;587;130.3;transfer;2021-09-30 08:43:19
3020;896;1347.31;transfer;2023-11-20 02:53:33
3021;197;1124.13;withdrawal;2023-10-15 16:53:19
3022;679;146.31;deposit;2020-11-27 15:01:25
3023;697;-489.88;withdrawal;2021-07-31 03:57:00
3024;390;821.58;withdrawal;2023-04-07 05:51:10
3025;544;351.82;withdrawal;2020-06-22 04:55:06
3026;285;1992.68;withdrawal;2020-08-15 17:46:07
3027;754;1628.68;deposit;2024-05-21 21:26:57
3028;781;-341.49;payment;2023-08-23 00:33:14
3029;97;899.94;transfer;2022-01-13 05:01:53
3030;751;1667.7;withdrawal;2024-11-28 15:36:06
3031;363;-230.89;withdrawal;2020-05-31 13:58:12
3032;405;511.19;deposit;2024-07-09 05:14:47
3033;213;-206.13;deposit;2022-08-23 15:01:43
3034;308;996.26;withdrawal;2025-03-03 16:13:49
3035;826;1157.65;deposit;2020-03-30 06:46:57
3036;278;899.56;withdrawal;2024-07-02 15:24:41
3037;785;1503.65;deposit;2020-10-29 13:48:21
3038;211;1252.13;payment;2020-05-04 22:26:41
3039;817;176.13;withdrawal;2020-03-13 00:20:19
3040;974;1666.64;withdrawal;2024-08-12 15:51:30
3041;828;-118.57;payment;2024-06-13 15:15:38
3042;623;-461.71;transfer;2020-03-09 09:46:27
3043;616;694.73;withdrawal;2023-03-19 08:16:51
3044;69;424.41;withdrawal;2024-10-14 01:30:18
3045;297;-462.99;deposit;2021-07-25 11:45:09
3046;123;750.86;deposit;2022-07-03 16:40:24
3047;916;-152.42;transfer;2023-07-21 17:34:08
3048;859;-368.24;payment;2022-09-25 15:25:38
3049;128;665.17;deposit;2025-04-29 12:00:18
3050;33;-390.54;transfer;2024-10-29 19:27:08
3051;316;1022.01;deposit;2020-07-01 04:11:43
3052;391;1357.01;withdrawal;2020-11-17 06:48:16
3053;730;1442.15;withdrawal;2022-04-25 11:23:34
3054;142;-330.69;payment;2022-06-30 12:58:37
3055;180;136.13;transfer;2021-07-02 03:35:55
3056;44;1208.93;deposit;2020-06-10 18:23:21
3057;512;1892.71;withdrawal;2023-05-02 12:27:17
3058;447;879.97;transfer;2022-12-16 13:31:43
3059;463;267.33;payment;2024-10-22 04:37:41
3060;383;-58.87;deposit;2024-02-06 12:03:42
3061;726;-210.46;withdrawal;2020-07-18 17:58:33
3062;768;1721.57;transfer;2020-09-25 20:57:31
3063;333;1657.18;payment;2024-05-26 16:46:51
3064;610;181.55;payment;2023-06-04 19:41:21
3065;566;1304.8;payment;2024-03-07 16:33:25
3066;211;-195.87;transfer;2024-05-23 10:07:06
3067;578;422.38;payment;2020-07-10 21:26:32
3068;271;553.39;payment;2020-02-20 14:56:03
3069;821;93.48;deposit;2024-01-27 21:15:18
3070;824;748.33;deposit;2022-02-06 04:39:46
3071;842;1655.27;deposit;2020-12-11 19:46:43
3072;312;1062.25;withdrawal;2020-10-23 16:58:30
3073;864;1445.41;payment;2023-09-15 14:50:35
3074;487;1818.16;transfer;2021-11-21 20:00:00
3075;389;612.7;deposit;2025-05-05 15:51:06
3076;395;-477.68;transfer;2025-01-29 01:41:36
3077;393;63.63;transfer;2025-04-10 05:47:34
3078;397;284.14;payment;2025-02-01 18:15:15
3079;544;286.59;deposit;2023-03-12 04:24:01
3080;35;-257.37;deposit;2023-03-25 20:11:41
3081;190;1434.38;payment;2021-11-24 13:40:35
3082;614;1206.97;payment;2020-09-21 01:24:23
3083;564;-79.05;withdrawal;2025-03-24 07:47:11
3084;505;1083.15;payment;2023-01-28 15:42:02
3085;946;990.57;transfer;2025-02-08 23:26:08
3086;512;222.13;payment;2020-07-21 17:34:17
3087;141;386.6;payment;2024-07-16 22:36:11
3088;375;688.8;deposit;2025-06-12 18:19:47
3089;967;475.87;withdrawal;2025-06-14 01:17:29
3090;469;647.83;transfer;2021-09-27 19:57:19
3091;220;642.55;transfer;2025-04-22 07:02:02
3092;954;440.9;withdrawal;2022-04-23 17:50:23
3093;201;1662.26;deposit;2021-07-29 09:04:23
3094;19;-434.37;withdrawal;2022-03-10 09:53:43
3095;670;1382.66;payment;2024-11-06 23:53:13
3096;774;1367.36;payment;2022-09-02 07:37:13
3097;500;395.2;deposit;2020-11-19 18:23:16
3098;358;-62.53;withdrawal;2021-05-30 00:14:19
3099;223;197.35;payment;2020-12-13 09:03:32
3100;778;1682.44;withdrawal;2022-07-12 20:52:23
3101;111;-194.0;payment;2021-09-11 12:51:26
3102;1;218.31;withdrawal;2021-03-19 20:11:54
3103;685;1330.92;deposit;2021-09-06 14:33:23
3104;970;1049.35;withdrawal;2023-12-08 16:05:49
3105;544;1024.34;transfer;2024-05-29 18:57:09
3106;540;1871.11;deposit;2022-12-09 03:00:23
3107;273;1562.42;withdrawal;2023-11-14 08:34:42
3108;241;1382.98;payment;2020-12-08 11:16:47
3109;863;401.99;payment;2024-12-15 21:13:28
3110;721;309.02;deposit;2021-10-21 12:27:15
3111;798;973.41;withdrawal;2023-01-05 23:01:26
3112;47;904.46;transfer;2023-01-14 04:29:46
3113;106;1126.53;transfer;2020-11-27 06:44:21
3114;998;-266.98;deposit;2025-03-20 20:25:49
3115;287;831.64;withdrawal;2021-05-22 08:50:40
3116;902;1120.88;deposit;2023-09-21 00:20:08
3117;186;-317.11;payment;2022-08-10 06:55:43
3118;805;69.84;withdrawal;2020-04-12 11:38:25
3119;115;78.94;withdrawal;2020-05-10 08:33:07
3120;163;830.25;transfer;2024-05-06 05:45:01
3121;990;-326.7;payment;2021-07-27 08:19:38
3122;30;1154.93;withdrawal;2022-02-24 05:35:48
3123;835;1500.01;payment;2025-03-31 05:49:23
3124;715;1658.9;payment;2022-07-12 22:42:59
3125;202;-424.95;withdrawal;2023-11-08 10:20:43
3126;860;340.26;withdrawal;2022-10-07 01:20:11
3127;768;1559.97;deposit;2024-04-04 17:03:39
3128;344;786.16;transfer;2022-10-05 16:13:12
3129;969;272.6;deposit;2020-04-27 14:45:53
3130;524;34.97;transfer;2023-03-24 08:15:44
3131;399;39.05;payment;2024-02-22 10:28:04
3132;435;1626.04;payment;2022-08-13 03:36:20
3133;509;1827.26;payment;2022-04-09 08:19:38
3134;388;870.31;transfer;2023-07-10 08:54:21
3135;207;324.48;transfer;2025-05-08 04:22:56
3136;900;654.92;payment;2022-07-04 06:36:56
3137;841;930.15;transfer;2024-12-26 21:00:18
3138;440;-186.22;withdrawal;2024-04-21 05:40:04
3139;439;780.28;transfer;2021-06-04 21:21:29
3140;856;1792.99;payment;2023-06-07 06:21:06
3141;273;1485.36;transfer;2022-10-10 17:42:33
3142;153;493.06;withdrawal;2024-09-08 22:50:45
3143;628;99.74;payment;2024-12-11 02:40:25
3144;121;998.73;deposit;2021-10-25 12:20:58
3145;393;1786.68;withdrawal;2020-05-08 23:04:25
3146;796;1350.9;withdrawal;2025-01-03 18:22:51
3147;757;1453.36;withdrawal;2021-11-19 15:05:38
3148;258;1210.28;transfer;2022-08-17 01:21:27
3149;974;-421.81;payment;2023-09-18 11:14:51
3150;417;1720.28;withdrawal;2020-05-02 11:13:51
3151;769;820.5;transfer;2021-09-20 06:49:00
3152;500;1064.1;transfer;2020-08-12 00:51:48
3153;524;217.83;withdrawal;2021-01-23 19:19:41
3154;654;1413.94;transfer;2025-01-23 21:10:09
3155;273;986.25;deposit;2022-09-22 02:14:04
